qid,query,qpp_estimate,parameters,qpp_method
336901,how old is vanessa redgrave,46.43293282683951,{'position': 0},maxScore
359349,how to find the midsegment of a trapezoid,54.48087759603072,{'position': 0},maxScore
390360,ia suffix meaning,41.98596247679849,{'position': 0},maxScore
405163,is caffeine an narcotic,29.43815971173555,{'position': 0},maxScore
405717,is cdg airport in main paris,54.41846964373696,{'position': 0},maxScore
42255,average salary for dental hygienist in nebraska,59.98233518453208,{'position': 0},maxScore
443396,lps laws definition,27.964371798443317,{'position': 0},maxScore
451602,medicare s definition of mechanical ventilation,37.61017349092254,{'position': 0},maxScore
47210,average wedding dress alteration cost,51.64044251275977,{'position': 0},maxScore
47923,axon terminals or synaptic knob definition,72.9230538438645,{'position': 0},maxScore
489204,right pelvic pain causes,38.21387410975367,{'position': 0},maxScore
490595,rsa definition key,36.94867689849792,{'position': 0},maxScore
527433,types of dysarthria from cerebral palsy,51.41721557465528,{'position': 0},maxScore
555530,what are best foods to lower cholesterol,39.33965554331378,{'position': 0},maxScore
573724,what are the social determinants of health,30.60743180420371,{'position': 0},maxScore
583468,what carvedilol used for,26.97946439693107,{'position': 0},maxScore
640502,what does it mean if your tsh is low,33.70598687977793,{'position': 0},maxScore
67316,can fever cause miscarriage early pregnancy,49.84009091234602,{'position': 0},maxScore
673670,what is a alm,27.046638063917648,{'position': 0},maxScore
701453,what is a statutory deed,37.063731716039584,{'position': 0},maxScore
730539,what is chronometer who invented it,39.77854244890153,{'position': 0},maxScore
768208,what is mamey,31.74040802580744,{'position': 0},maxScore
833860,what is the most popular food in switzerland,31.084386728096213,{'position': 0},maxScore
855410,what is theraderm used for,25.624200928338247,{'position': 0},maxScore
87181,causes of left ventricular hypertrophy,53.718549520706304,{'position': 0},maxScore
87452,causes of military suicide,31.898858581087914,{'position': 0},maxScore
877809,what metal are hip replacements made of,40.5283366588507,{'position': 0},maxScore
911232,what type of conflict does della face in o henry the gift of the magi,59.48645822014792,{'position': 0},maxScore
914916,what type of tissue are bronchioles,30.73906220684291,{'position': 0},maxScore
915593,what types of food can you cook sous vide,60.651167112487286,{'position': 0},maxScore
938400,when did family feud come out,31.41295842766123,{'position': 0},maxScore
940547,when did rock n roll begin,33.70185407573599,{'position': 0},maxScore
962179,when was the salvation army founded,38.47174785736978,{'position': 0},maxScore
997622,where is the show shameless filmed,36.92400051923563,{'position': 0},maxScore
1030303,who is aziz hashim,2986.845703125,{'k': 2},spatial
1037496,who is rep scalise,3025.44384765625,{'k': 2},spatial
1037798,who is robert gray,2978.05078125,{'k': 2},spatial
1043135,who killed nicholas ii of russia,3062.0224609375,{'k': 2},spatial
104861,cost of interior concrete flooring,3315.850830078125,{'k': 2},spatial
1051399,who sings monk theme song,2857.176513671875,{'k': 2},spatial
1063750,why did the us volunterilay enter ww1,2944.61376953125,{'k': 2},spatial
1064670,why do hunters pattern their shotguns,3176.9814453125,{'k': 2},spatial
1071750,why is pete rose banned from hall of fame,3145.96142578125,{'k': 2},spatial
1103812,who formed the commonwealth of independent states,3076.2373046875,{'k': 2},spatial
1105792,define geon,3095.5244140625,{'k': 2},spatial
1106007,define visceral,3065.18505859375,{'k': 2},spatial
1106979,define pareto chart in statistics,3457.482177734375,{'k': 2},spatial
1108651,what the best way to get clothes white,3081.080078125,{'k': 2},spatial
1109707,what medium do radio waves travel through,3044.498046875,{'k': 2},spatial
1110199,what is wifi vs bluetooth,2959.091552734375,{'k': 2},spatial
1110678,what is the un fao,2984.57861328125,{'k': 2},spatial
1112341,what is the daily life of thai people,3287.04541015625,{'k': 2},spatial
1113256,what is reba mcentire s net worth,3319.2548828125,{'k': 2},spatial
1113437,what is physical description of spruce,3112.958740234375,{'k': 2},spatial
1114646,what is famvir prescribed for,3015.064208984375,{'k': 2},spatial
1114819,what is durable medical equipment consist of,3360.433349609375,{'k': 2},spatial
1115210,what is chaff and flare,3061.310546875,{'k': 2},spatial
1115776,what is an aml surveillance analyst,3002.921142578125,{'k': 2},spatial
1116380,what is a nonconformity earth science,2937.71533203125,{'k': 2},spatial
1117099,what is a active margin,3025.25244140625,{'k': 2},spatial
1121353,what can you do about discrimination in the workplace in oklahoma city,3070.634033203125,{'k': 2},spatial
1121402,what can contour plowing reduce,3039.71728515625,{'k': 2},spatial
1121709,what are the three percenters,2828.816650390625,{'k': 2},spatial
1122767,what amino produces carnitine,3160.24853515625,{'k': 2},spatial
1124210,tracheids are part of,2999.64404296875,{'k': 2},spatial
1127540,meaning of shebang,3386.36962890625,{'k': 2},spatial
1129237,hydrogen is a liquid below what temperature,3137.97216796875,{'k': 2},spatial
1131069,how many sons robert kraft has,3042.001953125,{'k': 2},spatial
1132532,average annual income data analyst,2956.03564453125,{'k': 2},spatial
1133167,how is the weather in jamaica,3038.259765625,{'k': 2},spatial
1133579,how does granulation tissue start,3071.715087890625,{'k': 2},spatial
1136043,difference between a hotel and motel,3258.647216796875,{'k': 2},spatial
1136047,difference between a company s strategy and business model is,3352.587646484375,{'k': 2},spatial
1136962,why did the ancient egyptians call their land kemet or black land,3495.84228515625,{'k': 2},spatial
118440,define bmt medical,2979.631103515625,{'k': 2},spatial
121171,define etruscans,3090.643310546875,{'k': 2},spatial
130510,definition declaratory judgment,3122.694580078125,{'k': 2},spatial
131843,definition of a sigmet,3177.94091796875,{'k': 2},spatial
135802,definition of laudable,3333.73486328125,{'k': 2},spatial
141630,describe how muscles and bones work together to produce movement,3049.08349609375,{'k': 2},spatial
146187,difference between a mcdouble and a double cheeseburger,3160.5400390625,{'k': 2},spatial
148538,difference between rn and bsn,3174.648681640625,{'k': 2},spatial
156493,do goldfish grow,3141.083984375,{'k': 2},spatial
156498,do google docs auto save,3075.08349609375,{'k': 2},spatial
168216,does legionella pneumophila cause pneumonia,3238.220947265625,{'k': 2},spatial
169208,does mississippi have an income tax,3173.134765625,{'k': 2},spatial
174463,dog day afternoon meaning,2876.31689453125,{'k': 2},spatial
182539,example of monotonic function,3137.395751953125,{'k': 2},spatial
183378,exons definition biology,3041.59423828125,{'k': 2},spatial
19335,anthropological definition of environment,2997.956787109375,{'k': 2},spatial
207786,how are some sharks warm blooded,3132.59716796875,{'k': 2},spatial
23849,are naturalization records public information,3060.8603515625,{'k': 2},spatial
258062,how long does it take to remove wisdom tooth,3193.11083984375,{'k': 2},spatial
264014,how long is life cycle of flea,3121.10791015625,{'k': 2},spatial
324585,how much money do motivational speakers make,3049.35107421875,{'k': 2},spatial
330975,how much would it cost to install my own wind turbine,3161.09912109375,{'k': 2},spatial
332593,how often to button quail lay eggs,3160.22412109375,{'k': 2},spatial
336901,how old is vanessa redgrave,2956.45703125,{'k': 2},spatial
359349,how to find the midsegment of a trapezoid,3215.7080078125,{'k': 2},spatial
390360,ia suffix meaning,3098.122314453125,{'k': 2},spatial
405163,is caffeine an narcotic,3084.39306640625,{'k': 2},spatial
405717,is cdg airport in main paris,3029.32666015625,{'k': 2},spatial
42255,average salary for dental hygienist in nebraska,3511.48046875,{'k': 2},spatial
443396,lps laws definition,2963.76220703125,{'k': 2},spatial
451602,medicare s definition of mechanical ventilation,3271.8447265625,{'k': 2},spatial
47210,average wedding dress alteration cost,3475.313232421875,{'k': 2},spatial
47923,axon terminals or synaptic knob definition,3226.95361328125,{'k': 2},spatial
489204,right pelvic pain causes,3414.17724609375,{'k': 2},spatial
490595,rsa definition key,2995.77734375,{'k': 2},spatial
527433,types of dysarthria from cerebral palsy,3179.40478515625,{'k': 2},spatial
555530,what are best foods to lower cholesterol,3221.97705078125,{'k': 2},spatial
573724,what are the social determinants of health,3184.696533203125,{'k': 2},spatial
583468,what carvedilol used for,3011.3466796875,{'k': 2},spatial
640502,what does it mean if your tsh is low,3256.7353515625,{'k': 2},spatial
67316,can fever cause miscarriage early pregnancy,3067.53759765625,{'k': 2},spatial
673670,what is a alm,2857.181640625,{'k': 2},spatial
701453,what is a statutory deed,3357.6318359375,{'k': 2},spatial
730539,what is chronometer who invented it,3232.20556640625,{'k': 2},spatial
768208,what is mamey,2957.248291015625,{'k': 2},spatial
833860,what is the most popular food in switzerland,3134.25634765625,{'k': 2},spatial
855410,what is theraderm used for,2971.906982421875,{'k': 2},spatial
87181,causes of left ventricular hypertrophy,3098.25830078125,{'k': 2},spatial
87452,causes of military suicide,3561.67626953125,{'k': 2},spatial
877809,what metal are hip replacements made of,3160.10107421875,{'k': 2},spatial
911232,what type of conflict does della face in o henry the gift of the magi,2960.8759765625,{'k': 2},spatial
914916,what type of tissue are bronchioles,3019.839111328125,{'k': 2},spatial
915593,what types of food can you cook sous vide,3104.563232421875,{'k': 2},spatial
938400,when did family feud come out,3000.6708984375,{'k': 2},spatial
940547,when did rock n roll begin,2958.229736328125,{'k': 2},spatial
962179,when was the salvation army founded,2878.71337890625,{'k': 2},spatial
997622,where is the show shameless filmed,2968.9560546875,{'k': 2},spatial
1030303,who is aziz hashim,1.854781578771601,"{'k': 50, 'ratio': 0.1}",a_ratio
1037496,who is rep scalise,1.4988039506696746,"{'k': 50, 'ratio': 0.1}",a_ratio
1037798,who is robert gray,1.4267770941766615,"{'k': 50, 'ratio': 0.1}",a_ratio
1043135,who killed nicholas ii of russia,1.2416047766483895,"{'k': 50, 'ratio': 0.1}",a_ratio
104861,cost of interior concrete flooring,1.1877241740591427,"{'k': 50, 'ratio': 0.1}",a_ratio
1051399,who sings monk theme song,1.2563771279984268,"{'k': 50, 'ratio': 0.1}",a_ratio
1063750,why did the us volunterilay enter ww1,1.3639838774487623,"{'k': 50, 'ratio': 0.1}",a_ratio
1064670,why do hunters pattern their shotguns,1.8444237268891268,"{'k': 50, 'ratio': 0.1}",a_ratio
1071750,why is pete rose banned from hall of fame,1.7266184023482911,"{'k': 50, 'ratio': 0.1}",a_ratio
1103812,who formed the commonwealth of independent states,1.2823208826455175,"{'k': 50, 'ratio': 0.1}",a_ratio
1105792,define geon,2.4740252088394454,"{'k': 50, 'ratio': 0.1}",a_ratio
1106007,define visceral,1.2661509282121541,"{'k': 50, 'ratio': 0.1}",a_ratio
1106979,define pareto chart in statistics,1.5786880923035724,"{'k': 50, 'ratio': 0.1}",a_ratio
1108651,what the best way to get clothes white,1.3166031803388194,"{'k': 50, 'ratio': 0.1}",a_ratio
1109707,what medium do radio waves travel through,1.2022862975116237,"{'k': 50, 'ratio': 0.1}",a_ratio
1110199,what is wifi vs bluetooth,1.3118453018322194,"{'k': 50, 'ratio': 0.1}",a_ratio
1110678,what is the un fao,1.4735738867006363,"{'k': 50, 'ratio': 0.1}",a_ratio
1112341,what is the daily life of thai people,1.3196604117039195,"{'k': 50, 'ratio': 0.1}",a_ratio
1113256,what is reba mcentire s net worth,1.6238159496032984,"{'k': 50, 'ratio': 0.1}",a_ratio
1113437,what is physical description of spruce,1.2519231152284596,"{'k': 50, 'ratio': 0.1}",a_ratio
1114646,what is famvir prescribed for,1.3718702986217157,"{'k': 50, 'ratio': 0.1}",a_ratio
1114819,what is durable medical equipment consist of,1.2755068555219984,"{'k': 50, 'ratio': 0.1}",a_ratio
1115210,what is chaff and flare,1.6820987541161116,"{'k': 50, 'ratio': 0.1}",a_ratio
1115776,what is an aml surveillance analyst,1.6188180031955497,"{'k': 50, 'ratio': 0.1}",a_ratio
1116380,what is a nonconformity earth science,1.106036426195778,"{'k': 50, 'ratio': 0.1}",a_ratio
1117099,what is a active margin,1.2204232765951208,"{'k': 50, 'ratio': 0.1}",a_ratio
1121353,what can you do about discrimination in the workplace in oklahoma city,1.329479877634131,"{'k': 50, 'ratio': 0.1}",a_ratio
1121402,what can contour plowing reduce,1.5280101155208412,"{'k': 50, 'ratio': 0.1}",a_ratio
1121709,what are the three percenters,1.0338750660126874,"{'k': 50, 'ratio': 0.1}",a_ratio
1122767,what amino produces carnitine,1.2458040183007746,"{'k': 50, 'ratio': 0.1}",a_ratio
1124210,tracheids are part of,1.2677279479036,"{'k': 50, 'ratio': 0.1}",a_ratio
1127540,meaning of shebang,1.7354372949258308,"{'k': 50, 'ratio': 0.1}",a_ratio
1129237,hydrogen is a liquid below what temperature,1.13084300167604,"{'k': 50, 'ratio': 0.1}",a_ratio
1131069,how many sons robert kraft has,1.405030205241668,"{'k': 50, 'ratio': 0.1}",a_ratio
1132532,average annual income data analyst,1.1264323590803507,"{'k': 50, 'ratio': 0.1}",a_ratio
1133167,how is the weather in jamaica,1.2023572750245923,"{'k': 50, 'ratio': 0.1}",a_ratio
1133579,how does granulation tissue start,1.1410835802709078,"{'k': 50, 'ratio': 0.1}",a_ratio
1136043,difference between a hotel and motel,1.2545559240705582,"{'k': 50, 'ratio': 0.1}",a_ratio
1136047,difference between a company s strategy and business model is,1.433867129085142,"{'k': 50, 'ratio': 0.1}",a_ratio
1136962,why did the ancient egyptians call their land kemet or black land,1.4023024187263515,"{'k': 50, 'ratio': 0.1}",a_ratio
118440,define bmt medical,1.3506637786473867,"{'k': 50, 'ratio': 0.1}",a_ratio
121171,define etruscans,1.2177607738248546,"{'k': 50, 'ratio': 0.1}",a_ratio
130510,definition declaratory judgment,1.4357651436366978,"{'k': 50, 'ratio': 0.1}",a_ratio
131843,definition of a sigmet,2.517871249578491,"{'k': 50, 'ratio': 0.1}",a_ratio
135802,definition of laudable,1.8606529929551352,"{'k': 50, 'ratio': 0.1}",a_ratio
141630,describe how muscles and bones work together to produce movement,1.1011885829185044,"{'k': 50, 'ratio': 0.1}",a_ratio
146187,difference between a mcdouble and a double cheeseburger,1.9330292842611931,"{'k': 50, 'ratio': 0.1}",a_ratio
148538,difference between rn and bsn,1.2066226511192715,"{'k': 50, 'ratio': 0.1}",a_ratio
156493,do goldfish grow,1.1205776340477842,"{'k': 50, 'ratio': 0.1}",a_ratio
156498,do google docs auto save,1.2577033205310304,"{'k': 50, 'ratio': 0.1}",a_ratio
168216,does legionella pneumophila cause pneumonia,1.1742179177590113,"{'k': 50, 'ratio': 0.1}",a_ratio
169208,does mississippi have an income tax,1.1946668513439942,"{'k': 50, 'ratio': 0.1}",a_ratio
174463,dog day afternoon meaning,1.2618414843392511,"{'k': 50, 'ratio': 0.1}",a_ratio
182539,example of monotonic function,1.4583473812328829,"{'k': 50, 'ratio': 0.1}",a_ratio
183378,exons definition biology,1.1229024265970164,"{'k': 50, 'ratio': 0.1}",a_ratio
19335,anthropological definition of environment,1.206707033663916,"{'k': 50, 'ratio': 0.1}",a_ratio
207786,how are some sharks warm blooded,1.247732492575678,"{'k': 50, 'ratio': 0.1}",a_ratio
23849,are naturalization records public information,1.2153699549798505,"{'k': 50, 'ratio': 0.1}",a_ratio
258062,how long does it take to remove wisdom tooth,1.2151406838824084,"{'k': 50, 'ratio': 0.1}",a_ratio
264014,how long is life cycle of flea,1.2108485339746529,"{'k': 50, 'ratio': 0.1}",a_ratio
324585,how much money do motivational speakers make,1.27497320260302,"{'k': 50, 'ratio': 0.1}",a_ratio
330975,how much would it cost to install my own wind turbine,1.137634115989962,"{'k': 50, 'ratio': 0.1}",a_ratio
332593,how often to button quail lay eggs,1.232900928147435,"{'k': 50, 'ratio': 0.1}",a_ratio
336901,how old is vanessa redgrave,1.5195597082849601,"{'k': 50, 'ratio': 0.1}",a_ratio
359349,how to find the midsegment of a trapezoid,1.6739067984370053,"{'k': 50, 'ratio': 0.1}",a_ratio
390360,ia suffix meaning,1.4275748288707792,"{'k': 50, 'ratio': 0.1}",a_ratio
405163,is caffeine an narcotic,1.334199012353424,"{'k': 50, 'ratio': 0.1}",a_ratio
405717,is cdg airport in main paris,1.24404525758885,"{'k': 50, 'ratio': 0.1}",a_ratio
42255,average salary for dental hygienist in nebraska,1.0893061879888868,"{'k': 50, 'ratio': 0.1}",a_ratio
443396,lps laws definition,1.3518849632688894,"{'k': 50, 'ratio': 0.1}",a_ratio
451602,medicare s definition of mechanical ventilation,1.1859111815584928,"{'k': 50, 'ratio': 0.1}",a_ratio
47210,average wedding dress alteration cost,1.2855191214956485,"{'k': 50, 'ratio': 0.1}",a_ratio
47923,axon terminals or synaptic knob definition,1.378717515921329,"{'k': 50, 'ratio': 0.1}",a_ratio
489204,right pelvic pain causes,1.1360263525582273,"{'k': 50, 'ratio': 0.1}",a_ratio
490595,rsa definition key,1.153444723581012,"{'k': 50, 'ratio': 0.1}",a_ratio
527433,types of dysarthria from cerebral palsy,1.161082285329542,"{'k': 50, 'ratio': 0.1}",a_ratio
555530,what are best foods to lower cholesterol,1.2094364968560911,"{'k': 50, 'ratio': 0.1}",a_ratio
573724,what are the social determinants of health,1.1085904030882765,"{'k': 50, 'ratio': 0.1}",a_ratio
583468,what carvedilol used for,1.153276149959569,"{'k': 50, 'ratio': 0.1}",a_ratio
640502,what does it mean if your tsh is low,1.1731015116349017,"{'k': 50, 'ratio': 0.1}",a_ratio
67316,can fever cause miscarriage early pregnancy,1.159968599686118,"{'k': 50, 'ratio': 0.1}",a_ratio
