qid,query,qpp_estimate,parameters,qpp_method
405717,is cdg airport in main paris,0.997819,{'position': 0},maxScore
42255,average salary for dental hygienist in nebraska,0.997634,{'position': 0},maxScore
443396,lps laws definition,0.992998,{'position': 0},maxScore
451602,medicare s definition of mechanical ventilation,0.990031,{'position': 0},maxScore
47210,average wedding dress alteration cost,0.996122,{'position': 0},maxScore
47923,axon terminals or synaptic knob definition,0.996032,{'position': 0},maxScore
489204,right pelvic pain causes,0.908403,{'position': 0},maxScore
490595,rsa definition key,0.984522,{'position': 0},maxScore
527433,types of dysarthria from cerebral palsy,0.99839,{'position': 0},maxScore
555530,what are best foods to lower cholesterol,0.992552,{'position': 0},maxScore
573724,what are the social determinants of health,0.996138,{'position': 0},maxScore
583468,what carvedilol used for,0.993548,{'position': 0},maxScore
640502,what does it mean if your tsh is low,0.982665,{'position': 0},maxScore
67316,can fever cause miscarriage early pregnancy,0.984351,{'position': 0},maxScore
673670,what is a alm,0.984585,{'position': 0},maxScore
701453,what is a statutory deed,0.992136,{'position': 0},maxScore
730539,what is chronometer who invented it,0.99289,{'position': 0},maxScore
768208,what is mamey,0.963869,{'position': 0},maxScore
833860,what is the most popular food in switzerland,0.997528,{'position': 0},maxScore
855410,what is theraderm used for,0.968379,{'position': 0},maxScore
87181,causes of left ventricular hypertrophy,0.985495,{'position': 0},maxScore
87452,causes of military suicide,0.993238,{'position': 0},maxScore
877809,what metal are hip replacements made of,0.997466,{'position': 0},maxScore
911232,what type of conflict does della face in o henry the gift of the magi,0.993025,{'position': 0},maxScore
914916,what type of tissue are bronchioles,0.946485,{'position': 0},maxScore
915593,what types of food can you cook sous vide,0.997933,{'position': 0},maxScore
938400,when did family feud come out,0.993263,{'position': 0},maxScore
940547,when did rock n roll begin,0.990974,{'position': 0},maxScore
962179,when was the salvation army founded,0.997143,{'position': 0},maxScore
997622,where is the show shameless filmed,0.997851,{'position': 0},maxScore
1030303,who is aziz hashim,3011.517578125,{'k': 2},spatial
1037496,who is rep scalise,3439.239990234375,{'k': 2},spatial
1037798,who is robert gray,3062.2294921875,{'k': 2},spatial
1043135,who killed nicholas ii of russia,3062.0224609375,{'k': 2},spatial
104861,cost of interior concrete flooring,3137.007080078125,{'k': 2},spatial
1051399,who sings monk theme song,3376.829833984375,{'k': 2},spatial
1063750,why did the us volunterilay enter ww1,3298.064453125,{'k': 2},spatial
1064670,why do hunters pattern their shotguns,3191.74169921875,{'k': 2},spatial
1071750,why is pete rose banned from hall of fame,3114.897705078125,{'k': 2},spatial
1103812,who formed the commonwealth of independent states,3093.01318359375,{'k': 2},spatial
1105792,define geon,3156.291015625,{'k': 2},spatial
1106007,define visceral,3290.947265625,{'k': 2},spatial
1106979,define pareto chart in statistics,3201.35693359375,{'k': 2},spatial
1108651,what the best way to get clothes white,3095.466796875,{'k': 2},spatial
1109707,what medium do radio waves travel through,3140.59619140625,{'k': 2},spatial
1110199,what is wifi vs bluetooth,3082.33251953125,{'k': 2},spatial
1110678,what is the un fao,3005.30908203125,{'k': 2},spatial
1112341,what is the daily life of thai people,3010.403076171875,{'k': 2},spatial
1113256,what is reba mcentire s net worth,3383.223388671875,{'k': 2},spatial
1113437,what is physical description of spruce,2982.990234375,{'k': 2},spatial
1114646,what is famvir prescribed for,3343.32275390625,{'k': 2},spatial
1114819,what is durable medical equipment consist of,3508.604248046875,{'k': 2},spatial
1115210,what is chaff and flare,2945.311279296875,{'k': 2},spatial
1115776,what is an aml surveillance analyst,3179.982666015625,{'k': 2},spatial
1116380,what is a nonconformity earth science,3000.083984375,{'k': 2},spatial
1117099,what is a active margin,3086.14697265625,{'k': 2},spatial
1121353,what can you do about discrimination in the workplace in oklahoma city,3015.0068359375,{'k': 2},spatial
1121402,what can contour plowing reduce,3185.52001953125,{'k': 2},spatial
1121709,what are the three percenters,2884.79931640625,{'k': 2},spatial
1122767,what amino produces carnitine,3089.24755859375,{'k': 2},spatial
1124210,tracheids are part of,3123.2451171875,{'k': 2},spatial
1127540,meaning of shebang,3263.120361328125,{'k': 2},spatial
1129237,hydrogen is a liquid below what temperature,3119.9111328125,{'k': 2},spatial
1131069,how many sons robert kraft has,3096.135498046875,{'k': 2},spatial
1132532,average annual income data analyst,3156.715087890625,{'k': 2},spatial
1133167,how is the weather in jamaica,3393.25244140625,{'k': 2},spatial
1133579,how does granulation tissue start,3133.9794921875,{'k': 2},spatial
1136043,difference between a hotel and motel,3436.266845703125,{'k': 2},spatial
1136047,difference between a company s strategy and business model is,3352.587646484375,{'k': 2},spatial
1136962,why did the ancient egyptians call their land kemet or black land,3306.227294921875,{'k': 2},spatial
118440,define bmt medical,3341.548828125,{'k': 2},spatial
121171,define etruscans,3163.12255859375,{'k': 2},spatial
130510,definition declaratory judgment,3326.5673828125,{'k': 2},spatial
131843,definition of a sigmet,3178.556884765625,{'k': 2},spatial
135802,definition of laudable,3510.975830078125,{'k': 2},spatial
141630,describe how muscles and bones work together to produce movement,3318.243408203125,{'k': 2},spatial
146187,difference between a mcdouble and a double cheeseburger,3230.71826171875,{'k': 2},spatial
148538,difference between rn and bsn,3306.642333984375,{'k': 2},spatial
156493,do goldfish grow,3115.369140625,{'k': 2},spatial
156498,do google docs auto save,3188.52880859375,{'k': 2},spatial
168216,does legionella pneumophila cause pneumonia,3178.3896484375,{'k': 2},spatial
169208,does mississippi have an income tax,3173.134765625,{'k': 2},spatial
174463,dog day afternoon meaning,3051.876953125,{'k': 2},spatial
182539,example of monotonic function,3105.9990234375,{'k': 2},spatial
183378,exons definition biology,3446.92431640625,{'k': 2},spatial
19335,anthropological definition of environment,3122.26513671875,{'k': 2},spatial
207786,how are some sharks warm blooded,3046.980712890625,{'k': 2},spatial
23849,are naturalization records public information,3060.8603515625,{'k': 2},spatial
258062,how long does it take to remove wisdom tooth,3259.98388671875,{'k': 2},spatial
264014,how long is life cycle of flea,3509.770263671875,{'k': 2},spatial
324585,how much money do motivational speakers make,3272.69921875,{'k': 2},spatial
330975,how much would it cost to install my own wind turbine,3202.90185546875,{'k': 2},spatial
332593,how often to button quail lay eggs,3207.15673828125,{'k': 2},spatial
336901,how old is vanessa redgrave,3120.145263671875,{'k': 2},spatial
359349,how to find the midsegment of a trapezoid,3604.923095703125,{'k': 2},spatial
390360,ia suffix meaning,3206.9111328125,{'k': 2},spatial
405163,is caffeine an narcotic,2965.751953125,{'k': 2},spatial
405717,is cdg airport in main paris,3224.14599609375,{'k': 2},spatial
42255,average salary for dental hygienist in nebraska,3511.48046875,{'k': 2},spatial
443396,lps laws definition,3068.4130859375,{'k': 2},spatial
451602,medicare s definition of mechanical ventilation,3126.99951171875,{'k': 2},spatial
47210,average wedding dress alteration cost,3714.3095703125,{'k': 2},spatial
47923,axon terminals or synaptic knob definition,3213.479736328125,{'k': 2},spatial
489204,right pelvic pain causes,3114.89013671875,{'k': 2},spatial
490595,rsa definition key,3170.11962890625,{'k': 2},spatial
527433,types of dysarthria from cerebral palsy,3209.516845703125,{'k': 2},spatial
555530,what are best foods to lower cholesterol,3210.2744140625,{'k': 2},spatial
573724,what are the social determinants of health,3378.090087890625,{'k': 2},spatial
583468,what carvedilol used for,3338.56201171875,{'k': 2},spatial
640502,what does it mean if your tsh is low,3151.34716796875,{'k': 2},spatial
67316,can fever cause miscarriage early pregnancy,3073.3427734375,{'k': 2},spatial
673670,what is a alm,3128.95166015625,{'k': 2},spatial
701453,what is a statutory deed,3259.6259765625,{'k': 2},spatial
730539,what is chronometer who invented it,3172.695068359375,{'k': 2},spatial
768208,what is mamey,3103.57177734375,{'k': 2},spatial
833860,what is the most popular food in switzerland,3124.53857421875,{'k': 2},spatial
855410,what is theraderm used for,3036.244873046875,{'k': 2},spatial
87181,causes of left ventricular hypertrophy,3433.91455078125,{'k': 2},spatial
87452,causes of military suicide,3051.015625,{'k': 2},spatial
877809,what metal are hip replacements made of,3195.156982421875,{'k': 2},spatial
911232,what type of conflict does della face in o henry the gift of the magi,3068.42626953125,{'k': 2},spatial
914916,what type of tissue are bronchioles,3015.640625,{'k': 2},spatial
915593,what types of food can you cook sous vide,3286.470703125,{'k': 2},spatial
938400,when did family feud come out,3204.979736328125,{'k': 2},spatial
940547,when did rock n roll begin,3121.06298828125,{'k': 2},spatial
962179,when was the salvation army founded,3147.240478515625,{'k': 2},spatial
997622,where is the show shameless filmed,3233.639404296875,{'k': 2},spatial
1030303,who is aziz hashim,6.40922786961559,"{'k': 50, 'ratio': 0.1}",a_ratio
1037496,who is rep scalise,3.2283939088728113,"{'k': 50, 'ratio': 0.1}",a_ratio
1037798,who is robert gray,20.823040176166383,"{'k': 50, 'ratio': 0.1}",a_ratio
1043135,who killed nicholas ii of russia,1.2092707574725352,"{'k': 50, 'ratio': 0.1}",a_ratio
104861,cost of interior concrete flooring,4.487564388942157,"{'k': 50, 'ratio': 0.1}",a_ratio
1051399,who sings monk theme song,517.2661853750234,"{'k': 50, 'ratio': 0.1}",a_ratio
1063750,why did the us volunterilay enter ww1,13.70547509526333,"{'k': 50, 'ratio': 0.1}",a_ratio
1064670,why do hunters pattern their shotguns,2.461875602441623,"{'k': 50, 'ratio': 0.1}",a_ratio
1071750,why is pete rose banned from hall of fame,2.2641799293783924,"{'k': 50, 'ratio': 0.1}",a_ratio
1103812,who formed the commonwealth of independent states,10.96182833924791,"{'k': 50, 'ratio': 0.1}",a_ratio
1105792,define geon,44.212632309532154,"{'k': 50, 'ratio': 0.1}",a_ratio
1106007,define visceral,2.743175141823028,"{'k': 50, 'ratio': 0.1}",a_ratio
1106979,define pareto chart in statistics,1.4958750491081407,"{'k': 50, 'ratio': 0.1}",a_ratio
1108651,what the best way to get clothes white,5.28778678044416,"{'k': 50, 'ratio': 0.1}",a_ratio
1109707,what medium do radio waves travel through,1.7082828545804767,"{'k': 50, 'ratio': 0.1}",a_ratio
1110199,what is wifi vs bluetooth,17.217597938484662,"{'k': 50, 'ratio': 0.1}",a_ratio
1110678,what is the un fao,41.76614467852155,"{'k': 50, 'ratio': 0.1}",a_ratio
1112341,what is the daily life of thai people,1143.4491262468198,"{'k': 50, 'ratio': 0.1}",a_ratio
1113256,what is reba mcentire s net worth,27.04900510383713,"{'k': 50, 'ratio': 0.1}",a_ratio
1113437,what is physical description of spruce,2.9462988605589397,"{'k': 50, 'ratio': 0.1}",a_ratio
1114646,what is famvir prescribed for,62.99592211052991,"{'k': 50, 'ratio': 0.1}",a_ratio
1114819,what is durable medical equipment consist of,1.2546543019913188,"{'k': 50, 'ratio': 0.1}",a_ratio
1115210,what is chaff and flare,7.8151927660566525,"{'k': 50, 'ratio': 0.1}",a_ratio
1115776,what is an aml surveillance analyst,49.96293386884655,"{'k': 50, 'ratio': 0.1}",a_ratio
1116380,what is a nonconformity earth science,38.16522991340234,"{'k': 50, 'ratio': 0.1}",a_ratio
1117099,what is a active margin,1.8999309338774373,"{'k': 50, 'ratio': 0.1}",a_ratio
1121353,what can you do about discrimination in the workplace in oklahoma city,251.3188457993895,"{'k': 50, 'ratio': 0.1}",a_ratio
1121402,what can contour plowing reduce,2.2962798539393585,"{'k': 50, 'ratio': 0.1}",a_ratio
1121709,what are the three percenters,89.55920711020842,"{'k': 50, 'ratio': 0.1}",a_ratio
1122767,what amino produces carnitine,1.402883023700618,"{'k': 50, 'ratio': 0.1}",a_ratio
1124210,tracheids are part of,6.140415157631645,"{'k': 50, 'ratio': 0.1}",a_ratio
1127540,meaning of shebang,6.656088813408401,"{'k': 50, 'ratio': 0.1}",a_ratio
1129237,hydrogen is a liquid below what temperature,8.192447810074428,"{'k': 50, 'ratio': 0.1}",a_ratio
1131069,how many sons robert kraft has,5834.424555530496,"{'k': 50, 'ratio': 0.1}",a_ratio
1132532,average annual income data analyst,2.7985067182249206,"{'k': 50, 'ratio': 0.1}",a_ratio
1133167,how is the weather in jamaica,1.1322284421011193,"{'k': 50, 'ratio': 0.1}",a_ratio
1133579,how does granulation tissue start,1.0503592393946715,"{'k': 50, 'ratio': 0.1}",a_ratio
1136043,difference between a hotel and motel,94697.2421583705,"{'k': 50, 'ratio': 0.1}",a_ratio
1136047,difference between a company s strategy and business model is,2.0295523824252877,"{'k': 50, 'ratio': 0.1}",a_ratio
1136962,why did the ancient egyptians call their land kemet or black land,1.204351750273139,"{'k': 50, 'ratio': 0.1}",a_ratio
118440,define bmt medical,15.09462344572703,"{'k': 50, 'ratio': 0.1}",a_ratio
121171,define etruscans,6.884416511961361,"{'k': 50, 'ratio': 0.1}",a_ratio
130510,definition declaratory judgment,11.10789125583607,"{'k': 50, 'ratio': 0.1}",a_ratio
131843,definition of a sigmet,35.36754006708271,"{'k': 50, 'ratio': 0.1}",a_ratio
135802,definition of laudable,36.2499272747552,"{'k': 50, 'ratio': 0.1}",a_ratio
141630,describe how muscles and bones work together to produce movement,1.13147850518837,"{'k': 50, 'ratio': 0.1}",a_ratio
146187,difference between a mcdouble and a double cheeseburger,5.821433157419495,"{'k': 50, 'ratio': 0.1}",a_ratio
148538,difference between rn and bsn,2.655488223774761,"{'k': 50, 'ratio': 0.1}",a_ratio
156493,do goldfish grow,1.100148294671589,"{'k': 50, 'ratio': 0.1}",a_ratio
156498,do google docs auto save,3.5104995100349683,"{'k': 50, 'ratio': 0.1}",a_ratio
168216,does legionella pneumophila cause pneumonia,1.0253713749932825,"{'k': 50, 'ratio': 0.1}",a_ratio
169208,does mississippi have an income tax,1.1707161718748664,"{'k': 50, 'ratio': 0.1}",a_ratio
174463,dog day afternoon meaning,19.903834262728044,"{'k': 50, 'ratio': 0.1}",a_ratio
182539,example of monotonic function,2.6035007020658827,"{'k': 50, 'ratio': 0.1}",a_ratio
183378,exons definition biology,5.9246202073413805,"{'k': 50, 'ratio': 0.1}",a_ratio
19335,anthropological definition of environment,8.774508065075494,"{'k': 50, 'ratio': 0.1}",a_ratio
207786,how are some sharks warm blooded,9.643244360891032,"{'k': 50, 'ratio': 0.1}",a_ratio
23849,are naturalization records public information,29.240169710200796,"{'k': 50, 'ratio': 0.1}",a_ratio
258062,how long does it take to remove wisdom tooth,4.202176159724095,"{'k': 50, 'ratio': 0.1}",a_ratio
264014,how long is life cycle of flea,1.2478674262711553,"{'k': 50, 'ratio': 0.1}",a_ratio
324585,how much money do motivational speakers make,28.919155764005684,"{'k': 50, 'ratio': 0.1}",a_ratio
330975,how much would it cost to install my own wind turbine,1.1174924789262963,"{'k': 50, 'ratio': 0.1}",a_ratio
332593,how often to button quail lay eggs,1.421173252100024,"{'k': 50, 'ratio': 0.1}",a_ratio
336901,how old is vanessa redgrave,13.674667594432227,"{'k': 50, 'ratio': 0.1}",a_ratio
359349,how to find the midsegment of a trapezoid,1.4306695398221982,"{'k': 50, 'ratio': 0.1}",a_ratio
390360,ia suffix meaning,20.16183585354787,"{'k': 50, 'ratio': 0.1}",a_ratio
405163,is caffeine an narcotic,52.896496651749814,"{'k': 50, 'ratio': 0.1}",a_ratio
405717,is cdg airport in main paris,1.1232683262844034,"{'k': 50, 'ratio': 0.1}",a_ratio
42255,average salary for dental hygienist in nebraska,689.5110283199463,"{'k': 50, 'ratio': 0.1}",a_ratio
443396,lps laws definition,14.440937565088777,"{'k': 50, 'ratio': 0.1}",a_ratio
451602,medicare s definition of mechanical ventilation,3.6682365799095655,"{'k': 50, 'ratio': 0.1}",a_ratio
47210,average wedding dress alteration cost,1.3218251457061554,"{'k': 50, 'ratio': 0.1}",a_ratio
47923,axon terminals or synaptic knob definition,1.2231959990491323,"{'k': 50, 'ratio': 0.1}",a_ratio
489204,right pelvic pain causes,1.98995723695894,"{'k': 50, 'ratio': 0.1}",a_ratio
490595,rsa definition key,1.6489671459176924,"{'k': 50, 'ratio': 0.1}",a_ratio
527433,types of dysarthria from cerebral palsy,3.4246035656602793,"{'k': 50, 'ratio': 0.1}",a_ratio
555530,what are best foods to lower cholesterol,2.6664748928931274,"{'k': 50, 'ratio': 0.1}",a_ratio
573724,what are the social determinants of health,1.0552550859653411,"{'k': 50, 'ratio': 0.1}",a_ratio
583468,what carvedilol used for,1.0638015773047744,"{'k': 50, 'ratio': 0.1}",a_ratio
640502,what does it mean if your tsh is low,1.153461337762223,"{'k': 50, 'ratio': 0.1}",a_ratio
67316,can fever cause miscarriage early pregnancy,275.38918028359484,"{'k': 50, 'ratio': 0.1}",a_ratio
673670,what is a alm,2.968473541128353,"{'k': 50, 'ratio': 0.1}",a_ratio
701453,what is a statutory deed,2.7281490617861546,"{'k': 50, 'ratio': 0.1}",a_ratio
