qid,query,qpp_estimate,parameters,qpp_method
141630,describe how muscles and bones work together to produce movement,0.90927505,{'position': 0},maxScore
146187,difference between a mcdouble and a double cheeseburger,0.92667454,{'position': 0},maxScore
148538,difference between rn and bsn,0.92261505,{'position': 0},maxScore
156493,do goldfish grow,0.9099549,{'position': 0},maxScore
156498,do google docs auto save,0.8985746,{'position': 0},maxScore
168216,does legionella pneumophila cause pneumonia,0.92539775,{'position': 0},maxScore
169208,does mississippi have an income tax,0.9117502,{'position': 0},maxScore
174463,dog day afternoon meaning,0.8816843,{'position': 0},maxScore
182539,example of monotonic function,0.89760244,{'position': 0},maxScore
183378,exons definition biology,0.91300106,{'position': 0},maxScore
19335,anthropological definition of environment,0.8973985,{'position': 0},maxScore
207786,how are some sharks warm blooded,0.89995986,{'position': 0},maxScore
23849,are naturalization records public information,0.88938814,{'position': 0},maxScore
258062,how long does it take to remove wisdom tooth,0.92674005,{'position': 0},maxScore
264014,how long is life cycle of flea,0.93612945,{'position': 0},maxScore
324585,how much money do motivational speakers make,0.93263215,{'position': 0},maxScore
330975,how much would it cost to install my own wind turbine,0.9135531,{'position': 0},maxScore
332593,how often to button quail lay eggs,0.9169051,{'position': 0},maxScore
336901,how old is vanessa redgrave,0.8944465,{'position': 0},maxScore
359349,how to find the midsegment of a trapezoid,0.9254008,{'position': 0},maxScore
390360,ia suffix meaning,0.9091873,{'position': 0},maxScore
405163,is caffeine an narcotic,0.8848124,{'position': 0},maxScore
405717,is cdg airport in main paris,0.9142946,{'position': 0},maxScore
42255,average salary for dental hygienist in nebraska,0.9531319,{'position': 0},maxScore
443396,lps laws definition,0.9002811,{'position': 0},maxScore
451602,medicare s definition of mechanical ventilation,0.8870094,{'position': 0},maxScore
47210,average wedding dress alteration cost,0.9534352,{'position': 0},maxScore
47923,axon terminals or synaptic knob definition,0.9219804,{'position': 0},maxScore
489204,right pelvic pain causes,0.899789,{'position': 0},maxScore
490595,rsa definition key,0.902133,{'position': 0},maxScore
527433,types of dysarthria from cerebral palsy,0.9356551,{'position': 0},maxScore
555530,what are best foods to lower cholesterol,0.91661644,{'position': 0},maxScore
573724,what are the social determinants of health,0.9403478,{'position': 0},maxScore
583468,what carvedilol used for,0.9308678,{'position': 0},maxScore
640502,what does it mean if your tsh is low,0.9208801,{'position': 0},maxScore
67316,can fever cause miscarriage early pregnancy,0.9047283,{'position': 0},maxScore
673670,what is a alm,0.89510775,{'position': 0},maxScore
701453,what is a statutory deed,0.9114529,{'position': 0},maxScore
730539,what is chronometer who invented it,0.90717375,{'position': 0},maxScore
768208,what is mamey,0.8693566,{'position': 0},maxScore
833860,what is the most popular food in switzerland,0.89523655,{'position': 0},maxScore
855410,what is theraderm used for,0.8919438,{'position': 0},maxScore
87181,causes of left ventricular hypertrophy,0.923386,{'position': 0},maxScore
87452,causes of military suicide,0.9027087,{'position': 0},maxScore
877809,what metal are hip replacements made of,0.9121446,{'position': 0},maxScore
911232,what type of conflict does della face in o henry the gift of the magi,0.8947496,{'position': 0},maxScore
914916,what type of tissue are bronchioles,0.899421,{'position': 0},maxScore
915593,what types of food can you cook sous vide,0.9289945,{'position': 0},maxScore
938400,when did family feud come out,0.90473044,{'position': 0},maxScore
940547,when did rock n roll begin,0.89266276,{'position': 0},maxScore
962179,when was the salvation army founded,0.90048075,{'position': 0},maxScore
997622,where is the show shameless filmed,0.9021224,{'position': 0},maxScore
1030303,who is aziz hashim,3131.4599609375,{'k': 2},spatial
1037496,who is rep scalise,3172.908447265625,{'k': 2},spatial
1037798,who is robert gray,2961.82861328125,{'k': 2},spatial
1043135,who killed nicholas ii of russia,3078.42236328125,{'k': 2},spatial
104861,cost of interior concrete flooring,3217.671142578125,{'k': 2},spatial
1051399,who sings monk theme song,3376.830078125,{'k': 2},spatial
1063750,why did the us volunterilay enter ww1,3358.826416015625,{'k': 2},spatial
1064670,why do hunters pattern their shotguns,3246.54638671875,{'k': 2},spatial
1071750,why is pete rose banned from hall of fame,3158.529296875,{'k': 2},spatial
1103812,who formed the commonwealth of independent states,3073.6982421875,{'k': 2},spatial
1105792,define geon,3411.0478515625,{'k': 2},spatial
1106007,define visceral,3358.307861328125,{'k': 2},spatial
1106979,define pareto chart in statistics,3295.2802734375,{'k': 2},spatial
1108651,what the best way to get clothes white,3111.236328125,{'k': 2},spatial
1109707,what medium do radio waves travel through,3170.12890625,{'k': 2},spatial
1110199,what is wifi vs bluetooth,3236.50341796875,{'k': 2},spatial
1110678,what is the un fao,3161.767578125,{'k': 2},spatial
1112341,what is the daily life of thai people,3057.393798828125,{'k': 2},spatial
1113256,what is reba mcentire s net worth,3384.530517578125,{'k': 2},spatial
1113437,what is physical description of spruce,2987.2724609375,{'k': 2},spatial
1114646,what is famvir prescribed for,3343.32275390625,{'k': 2},spatial
1114819,what is durable medical equipment consist of,3379.768798828125,{'k': 2},spatial
1115210,what is chaff and flare,3083.475341796875,{'k': 2},spatial
1115776,what is an aml surveillance analyst,3179.982421875,{'k': 2},spatial
1116380,what is a nonconformity earth science,3159.416259765625,{'k': 2},spatial
1117099,what is a active margin,3119.371826171875,{'k': 2},spatial
1121353,what can you do about discrimination in the workplace in oklahoma city,3411.57275390625,{'k': 2},spatial
1121402,what can contour plowing reduce,3239.341796875,{'k': 2},spatial
1121709,what are the three percenters,3109.6708984375,{'k': 2},spatial
1122767,what amino produces carnitine,3119.703857421875,{'k': 2},spatial
1124210,tracheids are part of,3170.632568359375,{'k': 2},spatial
1127540,meaning of shebang,3312.3837890625,{'k': 2},spatial
1129237,hydrogen is a liquid below what temperature,3182.01025390625,{'k': 2},spatial
1131069,how many sons robert kraft has,3157.84130859375,{'k': 2},spatial
1132532,average annual income data analyst,3439.7666015625,{'k': 2},spatial
1133167,how is the weather in jamaica,3225.24658203125,{'k': 2},spatial
1133579,how does granulation tissue start,3153.105712890625,{'k': 2},spatial
1136043,difference between a hotel and motel,3147.238037109375,{'k': 2},spatial
1136047,difference between a company s strategy and business model is,3352.587890625,{'k': 2},spatial
1136962,why did the ancient egyptians call their land kemet or black land,3306.227294921875,{'k': 2},spatial
118440,define bmt medical,3341.548828125,{'k': 2},spatial
121171,define etruscans,3109.921142578125,{'k': 2},spatial
130510,definition declaratory judgment,3326.5673828125,{'k': 2},spatial
131843,definition of a sigmet,3177.941162109375,{'k': 2},spatial
135802,definition of laudable,3340.452392578125,{'k': 2},spatial
141630,describe how muscles and bones work together to produce movement,3309.447998046875,{'k': 2},spatial
146187,difference between a mcdouble and a double cheeseburger,3262.40478515625,{'k': 2},spatial
148538,difference between rn and bsn,3306.642333984375,{'k': 2},spatial
156493,do goldfish grow,3404.3408203125,{'k': 2},spatial
156498,do google docs auto save,3190.28955078125,{'k': 2},spatial
168216,does legionella pneumophila cause pneumonia,3454.49658203125,{'k': 2},spatial
169208,does mississippi have an income tax,3162.56201171875,{'k': 2},spatial
174463,dog day afternoon meaning,3047.708984375,{'k': 2},spatial
182539,example of monotonic function,3155.54296875,{'k': 2},spatial
183378,exons definition biology,3242.2021484375,{'k': 2},spatial
19335,anthropological definition of environment,3086.509033203125,{'k': 2},spatial
207786,how are some sharks warm blooded,3289.04443359375,{'k': 2},spatial
23849,are naturalization records public information,3035.35693359375,{'k': 2},spatial
258062,how long does it take to remove wisdom tooth,3286.996337890625,{'k': 2},spatial
264014,how long is life cycle of flea,3334.34423828125,{'k': 2},spatial
324585,how much money do motivational speakers make,3272.69970703125,{'k': 2},spatial
330975,how much would it cost to install my own wind turbine,3377.447265625,{'k': 2},spatial
332593,how often to button quail lay eggs,3207.15673828125,{'k': 2},spatial
336901,how old is vanessa redgrave,3120.145263671875,{'k': 2},spatial
359349,how to find the midsegment of a trapezoid,3293.77099609375,{'k': 2},spatial
390360,ia suffix meaning,3206.9111328125,{'k': 2},spatial
405163,is caffeine an narcotic,3098.554443359375,{'k': 2},spatial
405717,is cdg airport in main paris,3205.7900390625,{'k': 2},spatial
42255,average salary for dental hygienist in nebraska,3511.48046875,{'k': 2},spatial
443396,lps laws definition,3065.53955078125,{'k': 2},spatial
451602,medicare s definition of mechanical ventilation,3156.59912109375,{'k': 2},spatial
47210,average wedding dress alteration cost,3714.31005859375,{'k': 2},spatial
47923,axon terminals or synaptic knob definition,3259.772705078125,{'k': 2},spatial
489204,right pelvic pain causes,3149.195068359375,{'k': 2},spatial
490595,rsa definition key,3201.567138671875,{'k': 2},spatial
527433,types of dysarthria from cerebral palsy,3206.92529296875,{'k': 2},spatial
555530,what are best foods to lower cholesterol,3220.1044921875,{'k': 2},spatial
573724,what are the social determinants of health,3375.9267578125,{'k': 2},spatial
583468,what carvedilol used for,3349.8984375,{'k': 2},spatial
640502,what does it mean if your tsh is low,3256.7353515625,{'k': 2},spatial
67316,can fever cause miscarriage early pregnancy,3182.6396484375,{'k': 2},spatial
673670,what is a alm,3156.33349609375,{'k': 2},spatial
701453,what is a statutory deed,3216.600341796875,{'k': 2},spatial
730539,what is chronometer who invented it,3172.695068359375,{'k': 2},spatial
768208,what is mamey,3103.57177734375,{'k': 2},spatial
833860,what is the most popular food in switzerland,3161.9326171875,{'k': 2},spatial
855410,what is theraderm used for,3084.87841796875,{'k': 2},spatial
87181,causes of left ventricular hypertrophy,3280.92041015625,{'k': 2},spatial
87452,causes of military suicide,3202.10693359375,{'k': 2},spatial
877809,what metal are hip replacements made of,3153.66943359375,{'k': 2},spatial
911232,what type of conflict does della face in o henry the gift of the magi,3334.3515625,{'k': 2},spatial
914916,what type of tissue are bronchioles,3136.111328125,{'k': 2},spatial
915593,what types of food can you cook sous vide,3286.470703125,{'k': 2},spatial
938400,when did family feud come out,3591.9736328125,{'k': 2},spatial
940547,when did rock n roll begin,3160.5224609375,{'k': 2},spatial
962179,when was the salvation army founded,3210.740478515625,{'k': 2},spatial
997622,where is the show shameless filmed,3211.0615234375,{'k': 2},spatial
1030303,who is aziz hashim,1.099637517339224,"{'k': 50, 'ratio': 0.1}",a_ratio
1037496,who is rep scalise,1.0755036330013208,"{'k': 50, 'ratio': 0.1}",a_ratio
1037798,who is robert gray,1.045475978713993,"{'k': 50, 'ratio': 0.1}",a_ratio
1043135,who killed nicholas ii of russia,1.0149321096295538,"{'k': 50, 'ratio': 0.1}",a_ratio
104861,cost of interior concrete flooring,1.0163502853125022,"{'k': 50, 'ratio': 0.1}",a_ratio
1051399,who sings monk theme song,1.1025740662889598,"{'k': 50, 'ratio': 0.1}",a_ratio
1063750,why did the us volunterilay enter ww1,1.0616479747076388,"{'k': 50, 'ratio': 0.1}",a_ratio
1064670,why do hunters pattern their shotguns,1.116368940523146,"{'k': 50, 'ratio': 0.1}",a_ratio
1071750,why is pete rose banned from hall of fame,1.0800685594936486,"{'k': 50, 'ratio': 0.1}",a_ratio
1103812,who formed the commonwealth of independent states,1.1041908802494809,"{'k': 50, 'ratio': 0.1}",a_ratio
1105792,define geon,1.1324074098180483,"{'k': 50, 'ratio': 0.1}",a_ratio
1106007,define visceral,1.086911663325652,"{'k': 50, 'ratio': 0.1}",a_ratio
1106979,define pareto chart in statistics,1.1110070326626134,"{'k': 50, 'ratio': 0.1}",a_ratio
1108651,what the best way to get clothes white,1.052705185840953,"{'k': 50, 'ratio': 0.1}",a_ratio
1109707,what medium do radio waves travel through,1.0274434053523531,"{'k': 50, 'ratio': 0.1}",a_ratio
1110199,what is wifi vs bluetooth,1.0553688169567217,"{'k': 50, 'ratio': 0.1}",a_ratio
1110678,what is the un fao,1.0992276634048126,"{'k': 50, 'ratio': 0.1}",a_ratio
1112341,what is the daily life of thai people,1.0674491798211376,"{'k': 50, 'ratio': 0.1}",a_ratio
1113256,what is reba mcentire s net worth,1.1821376463458169,"{'k': 50, 'ratio': 0.1}",a_ratio
1113437,what is physical description of spruce,1.0349803367065182,"{'k': 50, 'ratio': 0.1}",a_ratio
1114646,what is famvir prescribed for,1.0875406409582624,"{'k': 50, 'ratio': 0.1}",a_ratio
1114819,what is durable medical equipment consist of,1.024174207159223,"{'k': 50, 'ratio': 0.1}",a_ratio
1115210,what is chaff and flare,1.0606457348866256,"{'k': 50, 'ratio': 0.1}",a_ratio
1115776,what is an aml surveillance analyst,1.1036018536164252,"{'k': 50, 'ratio': 0.1}",a_ratio
1116380,what is a nonconformity earth science,1.035855273617946,"{'k': 50, 'ratio': 0.1}",a_ratio
1117099,what is a active margin,1.0646634833402853,"{'k': 50, 'ratio': 0.1}",a_ratio
1121353,what can you do about discrimination in the workplace in oklahoma city,1.0345062170435964,"{'k': 50, 'ratio': 0.1}",a_ratio
1121402,what can contour plowing reduce,1.085244844700521,"{'k': 50, 'ratio': 0.1}",a_ratio
1121709,what are the three percenters,1.1210478512237425,"{'k': 50, 'ratio': 0.1}",a_ratio
1122767,what amino produces carnitine,1.0417982775690708,"{'k': 50, 'ratio': 0.1}",a_ratio
1124210,tracheids are part of,1.0138089311309912,"{'k': 50, 'ratio': 0.1}",a_ratio
1127540,meaning of shebang,1.1758294235174422,"{'k': 50, 'ratio': 0.1}",a_ratio
1129237,hydrogen is a liquid below what temperature,1.0547300420886483,"{'k': 50, 'ratio': 0.1}",a_ratio
1131069,how many sons robert kraft has,1.059887825575326,"{'k': 50, 'ratio': 0.1}",a_ratio
1132532,average annual income data analyst,1.0373357791648243,"{'k': 50, 'ratio': 0.1}",a_ratio
1133167,how is the weather in jamaica,1.035753855349928,"{'k': 50, 'ratio': 0.1}",a_ratio
1133579,how does granulation tissue start,1.0131172917322917,"{'k': 50, 'ratio': 0.1}",a_ratio
1136043,difference between a hotel and motel,1.0836540741932974,"{'k': 50, 'ratio': 0.1}",a_ratio
1136047,difference between a company s strategy and business model is,1.0818188765739185,"{'k': 50, 'ratio': 0.1}",a_ratio
1136962,why did the ancient egyptians call their land kemet or black land,1.112391516743333,"{'k': 50, 'ratio': 0.1}",a_ratio
118440,define bmt medical,1.074009371523805,"{'k': 50, 'ratio': 0.1}",a_ratio
121171,define etruscans,1.039849639214505,"{'k': 50, 'ratio': 0.1}",a_ratio
130510,definition declaratory judgment,1.1405744751870688,"{'k': 50, 'ratio': 0.1}",a_ratio
131843,definition of a sigmet,1.11543493658309,"{'k': 50, 'ratio': 0.1}",a_ratio
135802,definition of laudable,1.1445751082949225,"{'k': 50, 'ratio': 0.1}",a_ratio
141630,describe how muscles and bones work together to produce movement,1.0287355413481043,"{'k': 50, 'ratio': 0.1}",a_ratio
146187,difference between a mcdouble and a double cheeseburger,1.0839145475253051,"{'k': 50, 'ratio': 0.1}",a_ratio
148538,difference between rn and bsn,1.0405866698055135,"{'k': 50, 'ratio': 0.1}",a_ratio
156493,do goldfish grow,1.044744235658679,"{'k': 50, 'ratio': 0.1}",a_ratio
156498,do google docs auto save,1.0592674469248478,"{'k': 50, 'ratio': 0.1}",a_ratio
168216,does legionella pneumophila cause pneumonia,1.0307305490037852,"{'k': 50, 'ratio': 0.1}",a_ratio
169208,does mississippi have an income tax,1.0535398560217455,"{'k': 50, 'ratio': 0.1}",a_ratio
174463,dog day afternoon meaning,1.0465450413064237,"{'k': 50, 'ratio': 0.1}",a_ratio
182539,example of monotonic function,1.077835143922924,"{'k': 50, 'ratio': 0.1}",a_ratio
183378,exons definition biology,1.0572795500135423,"{'k': 50, 'ratio': 0.1}",a_ratio
19335,anthropological definition of environment,1.0411556938576565,"{'k': 50, 'ratio': 0.1}",a_ratio
207786,how are some sharks warm blooded,1.0744566682948986,"{'k': 50, 'ratio': 0.1}",a_ratio
23849,are naturalization records public information,1.0333958678083432,"{'k': 50, 'ratio': 0.1}",a_ratio
258062,how long does it take to remove wisdom tooth,1.0259664975062446,"{'k': 50, 'ratio': 0.1}",a_ratio
264014,how long is life cycle of flea,1.033657791904814,"{'k': 50, 'ratio': 0.1}",a_ratio
324585,how much money do motivational speakers make,1.1177519868597958,"{'k': 50, 'ratio': 0.1}",a_ratio
330975,how much would it cost to install my own wind turbine,1.0111539917400554,"{'k': 50, 'ratio': 0.1}",a_ratio
332593,how often to button quail lay eggs,1.0388346190156428,"{'k': 50, 'ratio': 0.1}",a_ratio
336901,how old is vanessa redgrave,1.0753839994024736,"{'k': 50, 'ratio': 0.1}",a_ratio
359349,how to find the midsegment of a trapezoid,1.0825868256021185,"{'k': 50, 'ratio': 0.1}",a_ratio
390360,ia suffix meaning,1.07564621108767,"{'k': 50, 'ratio': 0.1}",a_ratio
405163,is caffeine an narcotic,1.027368025973318,"{'k': 50, 'ratio': 0.1}",a_ratio
405717,is cdg airport in main paris,1.0494982399675996,"{'k': 50, 'ratio': 0.1}",a_ratio
42255,average salary for dental hygienist in nebraska,1.0554742532643837,"{'k': 50, 'ratio': 0.1}",a_ratio
443396,lps laws definition,1.042250483611738,"{'k': 50, 'ratio': 0.1}",a_ratio
451602,medicare s definition of mechanical ventilation,1.0505477777607513,"{'k': 50, 'ratio': 0.1}",a_ratio
47210,average wedding dress alteration cost,1.0559938917029996,"{'k': 50, 'ratio': 0.1}",a_ratio
47923,axon terminals or synaptic knob definition,1.050175017276224,"{'k': 50, 'ratio': 0.1}",a_ratio
489204,right pelvic pain causes,1.0139722151088344,"{'k': 50, 'ratio': 0.1}",a_ratio
490595,rsa definition key,1.054694643846482,"{'k': 50, 'ratio': 0.1}",a_ratio
527433,types of dysarthria from cerebral palsy,1.044992758184631,"{'k': 50, 'ratio': 0.1}",a_ratio
555530,what are best foods to lower cholesterol,1.0237628475700284,"{'k': 50, 'ratio': 0.1}",a_ratio
573724,what are the social determinants of health,1.0383592882599462,"{'k': 50, 'ratio': 0.1}",a_ratio
583468,what carvedilol used for,1.0451506368749834,"{'k': 50, 'ratio': 0.1}",a_ratio
640502,what does it mean if your tsh is low,1.0303114054660816,"{'k': 50, 'ratio': 0.1}",a_ratio
67316,can fever cause miscarriage early pregnancy,1.0158575914677648,"{'k': 50, 'ratio': 0.1}",a_ratio
673670,what is a alm,1.0796859250108313,"{'k': 50, 'ratio': 0.1}",a_ratio
701453,what is a statutory deed,1.0826336519171833,"{'k': 50, 'ratio': 0.1}",a_ratio
730539,what is chronometer who invented it,1.0700182569714258,"{'k': 50, 'ratio': 0.1}",a_ratio
768208,what is mamey,1.094366412540269,"{'k': 50, 'ratio': 0.1}",a_ratio
833860,what is the most popular food in switzerland,1.0730187634344652,"{'k': 50, 'ratio': 0.1}",a_ratio
855410,what is theraderm used for,1.024255622105042,"{'k': 50, 'ratio': 0.1}",a_ratio
87181,causes of left ventricular hypertrophy,1.0421283574596585,"{'k': 50, 'ratio': 0.1}",a_ratio
87452,causes of military suicide,1.0587510269848894,"{'k': 50, 'ratio': 0.1}",a_ratio
877809,what metal are hip replacements made of,1.0693848516203748,"{'k': 50, 'ratio': 0.1}",a_ratio
911232,what type of conflict does della face in o henry the gift of the magi,1.112631620278821,"{'k': 50, 'ratio': 0.1}",a_ratio
914916,what type of tissue are bronchioles,1.01606923626273,"{'k': 50, 'ratio': 0.1}",a_ratio
915593,what types of food can you cook sous vide,1.031612477700349,"{'k': 50, 'ratio': 0.1}",a_ratio
938400,when did family feud come out,1.0555427029396889,"{'k': 50, 'ratio': 0.1}",a_ratio
940547,when did rock n roll begin,1.0586885331866407,"{'k': 50, 'ratio': 0.1}",a_ratio
962179,when was the salvation army founded,1.0907788409973471,"{'k': 50, 'ratio': 0.1}",a_ratio
997622,where is the show shameless filmed,1.0804312788812638,"{'k': 50, 'ratio': 0.1}",a_ratio
156493,do goldfish grow,0.5139036178588867,{'encoder': 'bert-base-uncased'},bertQPP
1110199,what is wifi vs bluetooth,0.1052306219935417,{'encoder': 'bert-base-uncased'},bertQPP
1063750,why did the us volunterilay enter ww1,0.1004354357719421,{'encoder': 'bert-base-uncased'},bertQPP
130510,definition declaratory judgment,0.2858879566192627,{'encoder': 'bert-base-uncased'},bertQPP
489204,right pelvic pain causes,0.0408333018422126,{'encoder': 'bert-base-uncased'},bertQPP
573724,what are the social determinants of health,0.5931978821754456,{'encoder': 'bert-base-uncased'},bertQPP
168216,does legionella pneumophila cause pneumonia,0.1980917453765869,{'encoder': 'bert-base-uncased'},bertQPP
1133167,how is the weather in jamaica,0.1822449862957,{'encoder': 'bert-base-uncased'},bertQPP
527433,types of dysarthria from cerebral palsy,0.5788417458534241,{'encoder': 'bert-base-uncased'},bertQPP
1037798,who is robert gray,0.3193971514701843,{'encoder': 'bert-base-uncased'},bertQPP
915593,what types of food can you cook sous vide,0.4477051794528961,{'encoder': 'bert-base-uncased'},bertQPP
264014,how long is life cycle of flea,0.3388628363609314,{'encoder': 'bert-base-uncased'},bertQPP
1121402,what can contour plowing reduce,0.4025967717170715,{'encoder': 'bert-base-uncased'},bertQPP
962179,when was the salvation army founded,0.4302627742290497,{'encoder': 'bert-base-uncased'},bertQPP
1117099,what is a active margin,0.4416432082653045,{'encoder': 'bert-base-uncased'},bertQPP
148538,difference between rn and bsn,0.2775635123252868,{'encoder': 'bert-base-uncased'},bertQPP
451602,medicare s definition of mechanical ventilation,0.0801318287849426,{'encoder': 'bert-base-uncased'},bertQPP
359349,how to find the midsegment of a trapezoid,0.2279378771781921,{'encoder': 'bert-base-uncased'},bertQPP
1115776,what is an aml surveillance analyst,0.6067172288894653,{'encoder': 'bert-base-uncased'},bertQPP
1112341,what is the daily life of thai people,0.2455656230449676,{'encoder': 'bert-base-uncased'},bertQPP
131843,definition of a sigmet,0.5237542390823364,{'encoder': 'bert-base-uncased'},bertQPP
104861,cost of interior concrete flooring,0.0316558964550495,{'encoder': 'bert-base-uncased'},bertQPP
833860,what is the most popular food in switzerland,0.1105644628405571,{'encoder': 'bert-base-uncased'},bertQPP
207786,how are some sharks warm blooded,0.4252777099609375,{'encoder': 'bert-base-uncased'},bertQPP
1114819,what is durable medical equipment consist of,0.4453091025352478,{'encoder': 'bert-base-uncased'},bertQPP
183378,exons definition biology,0.1483535319566726,{'encoder': 'bert-base-uncased'},bertQPP
1106007,define visceral,0.1504456847906112,{'encoder': 'bert-base-uncased'},bertQPP
1124210,tracheids are part of,0.1481671333312988,{'encoder': 'bert-base-uncased'},bertQPP
490595,rsa definition key,0.1903215944766998,{'encoder': 'bert-base-uncased'},bertQPP
1103812,who formed the commonwealth of independent states,0.1308525651693344,{'encoder': 'bert-base-uncased'},bertQPP
87181,causes of left ventricular hypertrophy,0.2846121191978454,{'encoder': 'bert-base-uncased'},bertQPP
443396,lps laws definition,0.5307888388633728,{'encoder': 'bert-base-uncased'},bertQPP
1121709,what are the three percenters,0.5723785161972046,{'encoder': 'bert-base-uncased'},bertQPP
87452,causes of military suicide,0.2281348258256912,{'encoder': 'bert-base-uncased'},bertQPP
855410,what is theraderm used for,0.6681010127067566,{'encoder': 'bert-base-uncased'},bertQPP
1114646,what is famvir prescribed for,0.1718858629465103,{'encoder': 'bert-base-uncased'},bertQPP
19335,anthropological definition of environment,0.140602707862854,{'encoder': 'bert-base-uncased'},bertQPP
47923,axon terminals or synaptic knob definition,0.2955823838710785,{'encoder': 'bert-base-uncased'},bertQPP
405717,is cdg airport in main paris,0.4465184509754181,{'encoder': 'bert-base-uncased'},bertQPP
182539,example of monotonic function,0.2731343507766723,{'encoder': 'bert-base-uncased'},bertQPP
1113437,what is physical description of spruce,0.0495585463941097,{'encoder': 'bert-base-uncased'},bertQPP
1129237,hydrogen is a liquid below what temperature,0.474374771118164,{'encoder': 'bert-base-uncased'},bertQPP
146187,difference between a mcdouble and a double cheeseburger,0.4069857597351074,{'encoder': 'bert-base-uncased'},bertQPP
1030303,who is aziz hashim,0.7650376558303833,{'encoder': 'bert-base-uncased'},bertQPP
1037496,who is rep scalise,0.45716592669487,{'encoder': 'bert-base-uncased'},bertQPP
1043135,who killed nicholas ii of russia,0.1914829015731811,{'encoder': 'bert-base-uncased'},bertQPP
1051399,who sings monk theme song,0.4374917149543762,{'encoder': 'bert-base-uncased'},bertQPP
1064670,why do hunters pattern their shotguns,0.6862454414367676,{'encoder': 'bert-base-uncased'},bertQPP
1071750,why is pete rose banned from hall of fame,0.5708326697349548,{'encoder': 'bert-base-uncased'},bertQPP
1105792,define geon,0.1442698687314987,{'encoder': 'bert-base-uncased'},bertQPP
1106979,define pareto chart in statistics,0.2143951505422592,{'encoder': 'bert-base-uncased'},bertQPP
1108651,what the best way to get clothes white,0.2997885048389435,{'encoder': 'bert-base-uncased'},bertQPP
1109707,what medium do radio waves travel through,0.1283087879419326,{'encoder': 'bert-base-uncased'},bertQPP
1110678,what is the un fao,0.3740047514438629,{'encoder': 'bert-base-uncased'},bertQPP
1113256,what is reba mcentire s net worth,0.5405383110046387,{'encoder': 'bert-base-uncased'},bertQPP
1115210,what is chaff and flare,0.4715038537979126,{'encoder': 'bert-base-uncased'},bertQPP
1116380,what is a nonconformity earth science,0.1428719907999038,{'encoder': 'bert-base-uncased'},bertQPP
