qid,query,qpp_estimate,parameters,qpp_method
1136043,difference between a hotel and motel,0.00033718429913709484,{'k': 3},nqc
1136047,difference between a company s strategy and business model is,5.3906638962794874e-05,{'k': 3},nqc
1136962,why did the ancient egyptians call their land kemet or black land,6.653259356636482e-05,{'k': 3},nqc
118440,define bmt medical,0.0024209774060761522,{'k': 3},nqc
121171,define etruscans,3.0394109309705165e-05,{'k': 3},nqc
130510,definition declaratory judgment,0.0001311055251008082,{'k': 3},nqc
131843,definition of a sigmet,0.0006930951921922819,{'k': 3},nqc
135802,definition of laudable,3.409752498943395e-08,{'k': 3},nqc
141630,describe how muscles and bones work together to produce movement,7.199001444268938e-07,{'k': 3},nqc
146187,difference between a mcdouble and a double cheeseburger,4.622480801769531e-06,{'k': 3},nqc
148538,difference between rn and bsn,1.8981062117152947e-05,{'k': 3},nqc
156493,do goldfish grow,0.00011237446035800106,{'k': 3},nqc
156498,do google docs auto save,1.0747509298596515e-05,{'k': 3},nqc
168216,does legionella pneumophila cause pneumonia,2.0880316036502635e-06,{'k': 3},nqc
169208,does mississippi have an income tax,1.2544506672168726e-05,{'k': 3},nqc
174463,dog day afternoon meaning,0.0007504503103075497,{'k': 3},nqc
182539,example of monotonic function,0.0028392287439488293,{'k': 3},nqc
183378,exons definition biology,3.964214147257506e-05,{'k': 3},nqc
19335,anthropological definition of environment,0.0022371135321718914,{'k': 3},nqc
207786,how are some sharks warm blooded,0.00015926743578780487,{'k': 3},nqc
23849,are naturalization records public information,0.014846994228198379,{'k': 3},nqc
258062,how long does it take to remove wisdom tooth,3.970221366376723e-05,{'k': 3},nqc
264014,how long is life cycle of flea,1.1359340074151821e-05,{'k': 3},nqc
324585,how much money do motivational speakers make,8.154663716208404e-06,{'k': 3},nqc
330975,how much would it cost to install my own wind turbine,6.794115127793491e-05,{'k': 3},nqc
332593,how often to button quail lay eggs,0.00017806875007338245,{'k': 3},nqc
336901,how old is vanessa redgrave,9.132402725329166e-05,{'k': 3},nqc
359349,how to find the midsegment of a trapezoid,2.653695935809635e-06,{'k': 3},nqc
390360,ia suffix meaning,0.001071701277481745,{'k': 3},nqc
405163,is caffeine an narcotic,0.0030203045671563897,{'k': 3},nqc
405717,is cdg airport in main paris,9.8164193024738e-05,{'k': 3},nqc
42255,average salary for dental hygienist in nebraska,0.00010087786718999247,{'k': 3},nqc
443396,lps laws definition,0.00766154659974421,{'k': 3},nqc
451602,medicare s definition of mechanical ventilation,0.005296024810735407,{'k': 3},nqc
47210,average wedding dress alteration cost,1.7475449038009774e-06,{'k': 3},nqc
47923,axon terminals or synaptic knob definition,2.246199943916317e-06,{'k': 3},nqc
489204,right pelvic pain causes,0.0020366423788870454,{'k': 3},nqc
490595,rsa definition key,0.0003326100803368487,{'k': 3},nqc
527433,types of dysarthria from cerebral palsy,0.018285806830250693,{'k': 3},nqc
555530,what are best foods to lower cholesterol,8.766961876857456e-05,{'k': 3},nqc
573724,what are the social determinants of health,5.182880593408993e-06,{'k': 3},nqc
583468,what carvedilol used for,2.334253098552355e-05,{'k': 3},nqc
640502,what does it mean if your tsh is low,0.00031372175200140054,{'k': 3},nqc
67316,can fever cause miscarriage early pregnancy,0.16139064988833537,{'k': 3},nqc
673670,what is a alm,0.00042436872192345206,{'k': 3},nqc
701453,what is a statutory deed,1.3077500046621545e-05,{'k': 3},nqc
730539,what is chronometer who invented it,0.00020444171498414394,{'k': 3},nqc
768208,what is mamey,0.03710632096684226,{'k': 3},nqc
833860,what is the most popular food in switzerland,6.634075247692915e-06,{'k': 3},nqc
855410,what is theraderm used for,0.01977580085773992,{'k': 3},nqc
87181,causes of left ventricular hypertrophy,1.55327016018857e-05,{'k': 3},nqc
87452,causes of military suicide,0.00033861747207813005,{'k': 3},nqc
877809,what metal are hip replacements made of,3.594147015979415e-06,{'k': 3},nqc
911232,what type of conflict does della face in o henry the gift of the magi,0.00011374152557710691,{'k': 3},nqc
914916,what type of tissue are bronchioles,0.00021429999632295333,{'k': 3},nqc
915593,what types of food can you cook sous vide,0.0009752998968684949,{'k': 3},nqc
938400,when did family feud come out,0.00011030348164035284,{'k': 3},nqc
940547,when did rock n roll begin,8.155669475836973e-05,{'k': 3},nqc
962179,when was the salvation army founded,0.0004644505042243927,{'k': 3},nqc
997622,where is the show shameless filmed,1.0547407637544169e-06,{'k': 3},nqc
1030303,who is aziz hashim,0.998086,{'position': 0},maxScore
1037496,who is rep scalise,0.995001,{'position': 0},maxScore
1037798,who is robert gray,0.995599,{'position': 0},maxScore
1043135,who killed nicholas ii of russia,0.995829,{'position': 0},maxScore
104861,cost of interior concrete flooring,0.91492,{'position': 0},maxScore
1051399,who sings monk theme song,0.99836,{'position': 0},maxScore
1063750,why did the us volunterilay enter ww1,0.99534,{'position': 0},maxScore
1064670,why do hunters pattern their shotguns,0.998852,{'position': 0},maxScore
1071750,why is pete rose banned from hall of fame,0.996507,{'position': 0},maxScore
1103812,who formed the commonwealth of independent states,0.98829,{'position': 0},maxScore
1105792,define geon,0.995909,{'position': 0},maxScore
1106007,define visceral,0.997257,{'position': 0},maxScore
1106979,define pareto chart in statistics,0.997437,{'position': 0},maxScore
1108651,what the best way to get clothes white,0.996212,{'position': 0},maxScore
1109707,what medium do radio waves travel through,0.994077,{'position': 0},maxScore
1110199,what is wifi vs bluetooth,0.968873,{'position': 0},maxScore
1110678,what is the un fao,0.96738,{'position': 0},maxScore
1112341,what is the daily life of thai people,0.996862,{'position': 0},maxScore
1113256,what is reba mcentire s net worth,0.99866,{'position': 0},maxScore
1113437,what is physical description of spruce,0.966677,{'position': 0},maxScore
1114646,what is famvir prescribed for,0.973115,{'position': 0},maxScore
1114819,what is durable medical equipment consist of,0.996992,{'position': 0},maxScore
1115210,what is chaff and flare,0.97724,{'position': 0},maxScore
1115776,what is an aml surveillance analyst,0.996536,{'position': 0},maxScore
1116380,what is a nonconformity earth science,0.975717,{'position': 0},maxScore
1117099,what is a active margin,0.993298,{'position': 0},maxScore
1121353,what can you do about discrimination in the workplace in oklahoma city,0.963311,{'position': 0},maxScore
1121402,what can contour plowing reduce,0.99657,{'position': 0},maxScore
1121709,what are the three percenters,0.0060687,{'position': 0},maxScore
1122767,what amino produces carnitine,0.986793,{'position': 0},maxScore
1124210,tracheids are part of,0.85315,{'position': 0},maxScore
1127540,meaning of shebang,0.996412,{'position': 0},maxScore
1129237,hydrogen is a liquid below what temperature,0.993451,{'position': 0},maxScore
1131069,how many sons robert kraft has,0.99579,{'position': 0},maxScore
1132532,average annual income data analyst,0.992112,{'position': 0},maxScore
1133167,how is the weather in jamaica,0.992973,{'position': 0},maxScore
1133579,how does granulation tissue start,0.996378,{'position': 0},maxScore
1136043,difference between a hotel and motel,0.991377,{'position': 0},maxScore
1136047,difference between a company s strategy and business model is,0.996795,{'position': 0},maxScore
1136962,why did the ancient egyptians call their land kemet or black land,0.995629,{'position': 0},maxScore
118440,define bmt medical,0.997874,{'position': 0},maxScore
121171,define etruscans,0.993828,{'position': 0},maxScore
130510,definition declaratory judgment,0.995957,{'position': 0},maxScore
131843,definition of a sigmet,0.99739,{'position': 0},maxScore
135802,definition of laudable,0.997402,{'position': 0},maxScore
141630,describe how muscles and bones work together to produce movement,0.981775,{'position': 0},maxScore
146187,difference between a mcdouble and a double cheeseburger,0.998094,{'position': 0},maxScore
148538,difference between rn and bsn,0.995311,{'position': 0},maxScore
156493,do goldfish grow,0.992883,{'position': 0},maxScore
156498,do google docs auto save,0.997063,{'position': 0},maxScore
168216,does legionella pneumophila cause pneumonia,0.990907,{'position': 0},maxScore
169208,does mississippi have an income tax,0.996858,{'position': 0},maxScore
174463,dog day afternoon meaning,0.995426,{'position': 0},maxScore
182539,example of monotonic function,0.996371,{'position': 0},maxScore
183378,exons definition biology,0.990711,{'position': 0},maxScore
19335,anthropological definition of environment,0.989172,{'position': 0},maxScore
207786,how are some sharks warm blooded,0.986019,{'position': 0},maxScore
23849,are naturalization records public information,0.994704,{'position': 0},maxScore
258062,how long does it take to remove wisdom tooth,0.985945,{'position': 0},maxScore
264014,how long is life cycle of flea,0.994851,{'position': 0},maxScore
324585,how much money do motivational speakers make,0.997413,{'position': 0},maxScore
330975,how much would it cost to install my own wind turbine,0.978651,{'position': 0},maxScore
332593,how often to button quail lay eggs,0.99146,{'position': 0},maxScore
336901,how old is vanessa redgrave,0.997181,{'position': 0},maxScore
359349,how to find the midsegment of a trapezoid,0.996188,{'position': 0},maxScore
390360,ia suffix meaning,0.993753,{'position': 0},maxScore
405163,is caffeine an narcotic,0.95784,{'position': 0},maxScore
405717,is cdg airport in main paris,0.997819,{'position': 0},maxScore
42255,average salary for dental hygienist in nebraska,0.997634,{'position': 0},maxScore
443396,lps laws definition,0.992998,{'position': 0},maxScore
451602,medicare s definition of mechanical ventilation,0.990031,{'position': 0},maxScore
47210,average wedding dress alteration cost,0.996122,{'position': 0},maxScore
47923,axon terminals or synaptic knob definition,0.996032,{'position': 0},maxScore
489204,right pelvic pain causes,0.908403,{'position': 0},maxScore
490595,rsa definition key,0.984522,{'position': 0},maxScore
527433,types of dysarthria from cerebral palsy,0.99839,{'position': 0},maxScore
555530,what are best foods to lower cholesterol,0.992552,{'position': 0},maxScore
573724,what are the social determinants of health,0.996138,{'position': 0},maxScore
583468,what carvedilol used for,0.993548,{'position': 0},maxScore
640502,what does it mean if your tsh is low,0.982665,{'position': 0},maxScore
67316,can fever cause miscarriage early pregnancy,0.984351,{'position': 0},maxScore
673670,what is a alm,0.984585,{'position': 0},maxScore
701453,what is a statutory deed,0.992136,{'position': 0},maxScore
730539,what is chronometer who invented it,0.99289,{'position': 0},maxScore
768208,what is mamey,0.963869,{'position': 0},maxScore
833860,what is the most popular food in switzerland,0.997528,{'position': 0},maxScore
855410,what is theraderm used for,0.968379,{'position': 0},maxScore
87181,causes of left ventricular hypertrophy,0.985495,{'position': 0},maxScore
87452,causes of military suicide,0.993238,{'position': 0},maxScore
877809,what metal are hip replacements made of,0.997466,{'position': 0},maxScore
911232,what type of conflict does della face in o henry the gift of the magi,0.993025,{'position': 0},maxScore
914916,what type of tissue are bronchioles,0.946485,{'position': 0},maxScore
915593,what types of food can you cook sous vide,0.997933,{'position': 0},maxScore
938400,when did family feud come out,0.993263,{'position': 0},maxScore
940547,when did rock n roll begin,0.990974,{'position': 0},maxScore
962179,when was the salvation army founded,0.997143,{'position': 0},maxScore
997622,where is the show shameless filmed,0.997851,{'position': 0},maxScore
1030303,who is aziz hashim,2836.811279296875,{'k': 3},spatial
1037496,who is rep scalise,3138.243408203125,{'k': 3},spatial
1037798,who is robert gray,2869.693115234375,{'k': 3},spatial
1043135,who killed nicholas ii of russia,2829.66650390625,{'k': 3},spatial
104861,cost of interior concrete flooring,3056.056396484375,{'k': 3},spatial
1051399,who sings monk theme song,3082.448974609375,{'k': 3},spatial
1063750,why did the us volunterilay enter ww1,3184.1845703125,{'k': 3},spatial
1064670,why do hunters pattern their shotguns,2971.298828125,{'k': 3},spatial
1071750,why is pete rose banned from hall of fame,2903.27880859375,{'k': 3},spatial
1103812,who formed the commonwealth of independent states,2917.59130859375,{'k': 3},spatial
1105792,define geon,2939.51123046875,{'k': 3},spatial
1106007,define visceral,3057.183837890625,{'k': 3},spatial
1106979,define pareto chart in statistics,3062.6513671875,{'k': 3},spatial
1108651,what the best way to get clothes white,2875.814208984375,{'k': 3},spatial
1109707,what medium do radio waves travel through,3070.43603515625,{'k': 3},spatial
1110199,what is wifi vs bluetooth,2907.68798828125,{'k': 3},spatial
1110678,what is the un fao,2839.71044921875,{'k': 3},spatial
1112341,what is the daily life of thai people,2911.19140625,{'k': 3},spatial
1113256,what is reba mcentire s net worth,3231.352294921875,{'k': 3},spatial
1113437,what is physical description of spruce,2779.69970703125,{'k': 3},spatial
1114646,what is famvir prescribed for,3156.906005859375,{'k': 3},spatial
1114819,what is durable medical equipment consist of,3411.1904296875,{'k': 3},spatial
1115210,what is chaff and flare,2737.48974609375,{'k': 3},spatial
1115776,what is an aml surveillance analyst,2943.08935546875,{'k': 3},spatial
1116380,what is a nonconformity earth science,2782.60546875,{'k': 3},spatial
1117099,what is a active margin,2911.5546875,{'k': 3},spatial
1121353,what can you do about discrimination in the workplace in oklahoma city,2862.3330078125,{'k': 3},spatial
1121402,what can contour plowing reduce,2971.35400390625,{'k': 3},spatial
1121709,what are the three percenters,2676.602783203125,{'k': 3},spatial
1122767,what amino produces carnitine,2881.59326171875,{'k': 3},spatial
1124210,tracheids are part of,2936.431396484375,{'k': 3},spatial
1127540,meaning of shebang,3029.887451171875,{'k': 3},spatial
1129237,hydrogen is a liquid below what temperature,2910.54638671875,{'k': 3},spatial
1131069,how many sons robert kraft has,2826.442138671875,{'k': 3},spatial
1132532,average annual income data analyst,2951.08740234375,{'k': 3},spatial
1133167,how is the weather in jamaica,3148.08837890625,{'k': 3},spatial
1133579,how does granulation tissue start,2935.42724609375,{'k': 3},spatial
1136043,difference between a hotel and motel,3009.815185546875,{'k': 3},spatial
1136047,difference between a company s strategy and business model is,3025.391357421875,{'k': 3},spatial
1136962,why did the ancient egyptians call their land kemet or black land,3080.583740234375,{'k': 3},spatial
118440,define bmt medical,2941.24169921875,{'k': 3},spatial
121171,define etruscans,2909.8125,{'k': 3},spatial
130510,definition declaratory judgment,3129.439208984375,{'k': 3},spatial
131843,definition of a sigmet,3114.240234375,{'k': 3},spatial
135802,definition of laudable,3416.407958984375,{'k': 3},spatial
141630,describe how muscles and bones work together to produce movement,3205.55419921875,{'k': 3},spatial
146187,difference between a mcdouble and a double cheeseburger,2992.8251953125,{'k': 3},spatial
148538,difference between rn and bsn,3123.541748046875,{'k': 3},spatial
156493,do goldfish grow,2927.510009765625,{'k': 3},spatial
156498,do google docs auto save,2987.44140625,{'k': 3},spatial
168216,does legionella pneumophila cause pneumonia,3136.6171875,{'k': 3},spatial
169208,does mississippi have an income tax,2914.7431640625,{'k': 3},spatial
174463,dog day afternoon meaning,2829.486083984375,{'k': 3},spatial
182539,example of monotonic function,2931.0791015625,{'k': 3},spatial
183378,exons definition biology,3151.4443359375,{'k': 3},spatial
19335,anthropological definition of environment,2872.97265625,{'k': 3},spatial
207786,how are some sharks warm blooded,2835.991943359375,{'k': 3},spatial
23849,are naturalization records public information,2819.89990234375,{'k': 3},spatial
258062,how long does it take to remove wisdom tooth,3125.92333984375,{'k': 3},spatial
264014,how long is life cycle of flea,3155.90625,{'k': 3},spatial
324585,how much money do motivational speakers make,3064.7978515625,{'k': 3},spatial
330975,how much would it cost to install my own wind turbine,3081.21826171875,{'k': 3},spatial
332593,how often to button quail lay eggs,3086.763916015625,{'k': 3},spatial
336901,how old is vanessa redgrave,2851.646484375,{'k': 3},spatial
359349,how to find the midsegment of a trapezoid,3124.21826171875,{'k': 3},spatial
390360,ia suffix meaning,2924.55224609375,{'k': 3},spatial
405163,is caffeine an narcotic,2732.06689453125,{'k': 3},spatial
405717,is cdg airport in main paris,3013.67529296875,{'k': 3},spatial
42255,average salary for dental hygienist in nebraska,3329.05078125,{'k': 3},spatial
443396,lps laws definition,2794.37060546875,{'k': 3},spatial
451602,medicare s definition of mechanical ventilation,2906.89013671875,{'k': 3},spatial
47210,average wedding dress alteration cost,3479.69775390625,{'k': 3},spatial
47923,axon terminals or synaptic knob definition,3104.915771484375,{'k': 3},spatial
489204,right pelvic pain causes,2946.69775390625,{'k': 3},spatial
490595,rsa definition key,3013.525390625,{'k': 3},spatial
527433,types of dysarthria from cerebral palsy,2914.28076171875,{'k': 3},spatial
555530,what are best foods to lower cholesterol,3004.455322265625,{'k': 3},spatial
573724,what are the social determinants of health,3139.085205078125,{'k': 3},spatial
583468,what carvedilol used for,3179.469482421875,{'k': 3},spatial
640502,what does it mean if your tsh is low,2965.6826171875,{'k': 3},spatial
67316,can fever cause miscarriage early pregnancy,2848.029296875,{'k': 3},spatial
673670,what is a alm,2831.600830078125,{'k': 3},spatial
701453,what is a statutory deed,3127.954345703125,{'k': 3},spatial
730539,what is chronometer who invented it,3036.302490234375,{'k': 3},spatial
768208,what is mamey,2859.07080078125,{'k': 3},spatial
833860,what is the most popular food in switzerland,2946.28076171875,{'k': 3},spatial
855410,what is theraderm used for,2821.6005859375,{'k': 3},spatial
87181,causes of left ventricular hypertrophy,3096.832275390625,{'k': 3},spatial
87452,causes of military suicide,2828.55322265625,{'k': 3},spatial
877809,what metal are hip replacements made of,3135.56787109375,{'k': 3},spatial
911232,what type of conflict does della face in o henry the gift of the magi,2997.261962890625,{'k': 3},spatial
914916,what type of tissue are bronchioles,2930.4619140625,{'k': 3},spatial
915593,what types of food can you cook sous vide,2992.740234375,{'k': 3},spatial
938400,when did family feud come out,2903.8330078125,{'k': 3},spatial
940547,when did rock n roll begin,2901.76806640625,{'k': 3},spatial
962179,when was the salvation army founded,2907.67919921875,{'k': 3},spatial
997622,where is the show shameless filmed,3101.7353515625,{'k': 3},spatial
1030303,who is aziz hashim,6.40922786961559,"{'k': 50, 'ratio': 0.1}",a_ratio
1037496,who is rep scalise,3.2283939088728113,"{'k': 50, 'ratio': 0.1}",a_ratio
1037798,who is robert gray,20.823040176166383,"{'k': 50, 'ratio': 0.1}",a_ratio
1043135,who killed nicholas ii of russia,1.2092707574725352,"{'k': 50, 'ratio': 0.1}",a_ratio
104861,cost of interior concrete flooring,4.487564388942157,"{'k': 50, 'ratio': 0.1}",a_ratio
1051399,who sings monk theme song,517.2661853750234,"{'k': 50, 'ratio': 0.1}",a_ratio
1063750,why did the us volunterilay enter ww1,13.70547509526333,"{'k': 50, 'ratio': 0.1}",a_ratio
1064670,why do hunters pattern their shotguns,2.461875602441623,"{'k': 50, 'ratio': 0.1}",a_ratio
1071750,why is pete rose banned from hall of fame,2.2641799293783924,"{'k': 50, 'ratio': 0.1}",a_ratio
1103812,who formed the commonwealth of independent states,10.96182833924791,"{'k': 50, 'ratio': 0.1}",a_ratio
1105792,define geon,44.212632309532154,"{'k': 50, 'ratio': 0.1}",a_ratio
1106007,define visceral,2.743175141823028,"{'k': 50, 'ratio': 0.1}",a_ratio
1106979,define pareto chart in statistics,1.4958750491081407,"{'k': 50, 'ratio': 0.1}",a_ratio
1108651,what the best way to get clothes white,5.28778678044416,"{'k': 50, 'ratio': 0.1}",a_ratio
1109707,what medium do radio waves travel through,1.7082828545804767,"{'k': 50, 'ratio': 0.1}",a_ratio
1110199,what is wifi vs bluetooth,17.217597938484662,"{'k': 50, 'ratio': 0.1}",a_ratio
1110678,what is the un fao,41.76614467852155,"{'k': 50, 'ratio': 0.1}",a_ratio
1112341,what is the daily life of thai people,1143.4491262468198,"{'k': 50, 'ratio': 0.1}",a_ratio
1113256,what is reba mcentire s net worth,27.04900510383713,"{'k': 50, 'ratio': 0.1}",a_ratio
1113437,what is physical description of spruce,2.9462988605589397,"{'k': 50, 'ratio': 0.1}",a_ratio
1114646,what is famvir prescribed for,62.99592211052991,"{'k': 50, 'ratio': 0.1}",a_ratio
1114819,what is durable medical equipment consist of,1.2546543019913188,"{'k': 50, 'ratio': 0.1}",a_ratio
1115210,what is chaff and flare,7.8151927660566525,"{'k': 50, 'ratio': 0.1}",a_ratio
1115776,what is an aml surveillance analyst,49.96293386884655,"{'k': 50, 'ratio': 0.1}",a_ratio
1116380,what is a nonconformity earth science,38.16522991340234,"{'k': 50, 'ratio': 0.1}",a_ratio
1117099,what is a active margin,1.8999309338774373,"{'k': 50, 'ratio': 0.1}",a_ratio
1121353,what can you do about discrimination in the workplace in oklahoma city,251.3188457993895,"{'k': 50, 'ratio': 0.1}",a_ratio
1121402,what can contour plowing reduce,2.2962798539393585,"{'k': 50, 'ratio': 0.1}",a_ratio
1121709,what are the three percenters,89.55920711020842,"{'k': 50, 'ratio': 0.1}",a_ratio
1122767,what amino produces carnitine,1.402883023700618,"{'k': 50, 'ratio': 0.1}",a_ratio
1124210,tracheids are part of,6.140415157631645,"{'k': 50, 'ratio': 0.1}",a_ratio
1127540,meaning of shebang,6.656088813408401,"{'k': 50, 'ratio': 0.1}",a_ratio
1129237,hydrogen is a liquid below what temperature,8.192447810074428,"{'k': 50, 'ratio': 0.1}",a_ratio
1131069,how many sons robert kraft has,5834.424555530496,"{'k': 50, 'ratio': 0.1}",a_ratio
1132532,average annual income data analyst,2.7985067182249206,"{'k': 50, 'ratio': 0.1}",a_ratio
1133167,how is the weather in jamaica,1.1322284421011193,"{'k': 50, 'ratio': 0.1}",a_ratio
1133579,how does granulation tissue start,1.0503592393946715,"{'k': 50, 'ratio': 0.1}",a_ratio
1136043,difference between a hotel and motel,94697.2421583705,"{'k': 50, 'ratio': 0.1}",a_ratio
1136047,difference between a company s strategy and business model is,2.0295523824252877,"{'k': 50, 'ratio': 0.1}",a_ratio
1136962,why did the ancient egyptians call their land kemet or black land,1.204351750273139,"{'k': 50, 'ratio': 0.1}",a_ratio
118440,define bmt medical,15.09462344572703,"{'k': 50, 'ratio': 0.1}",a_ratio
121171,define etruscans,6.884416511961361,"{'k': 50, 'ratio': 0.1}",a_ratio
130510,definition declaratory judgment,11.10789125583607,"{'k': 50, 'ratio': 0.1}",a_ratio
131843,definition of a sigmet,35.36754006708271,"{'k': 50, 'ratio': 0.1}",a_ratio
135802,definition of laudable,36.2499272747552,"{'k': 50, 'ratio': 0.1}",a_ratio
141630,describe how muscles and bones work together to produce movement,1.13147850518837,"{'k': 50, 'ratio': 0.1}",a_ratio
146187,difference between a mcdouble and a double cheeseburger,5.821433157419495,"{'k': 50, 'ratio': 0.1}",a_ratio
148538,difference between rn and bsn,2.655488223774761,"{'k': 50, 'ratio': 0.1}",a_ratio
156493,do goldfish grow,1.100148294671589,"{'k': 50, 'ratio': 0.1}",a_ratio
156498,do google docs auto save,3.5104995100349683,"{'k': 50, 'ratio': 0.1}",a_ratio
168216,does legionella pneumophila cause pneumonia,1.0253713749932825,"{'k': 50, 'ratio': 0.1}",a_ratio
169208,does mississippi have an income tax,1.1707161718748664,"{'k': 50, 'ratio': 0.1}",a_ratio
174463,dog day afternoon meaning,19.903834262728044,"{'k': 50, 'ratio': 0.1}",a_ratio
182539,example of monotonic function,2.6035007020658827,"{'k': 50, 'ratio': 0.1}",a_ratio
183378,exons definition biology,5.9246202073413805,"{'k': 50, 'ratio': 0.1}",a_ratio
19335,anthropological definition of environment,8.774508065075494,"{'k': 50, 'ratio': 0.1}",a_ratio
207786,how are some sharks warm blooded,9.643244360891032,"{'k': 50, 'ratio': 0.1}",a_ratio
23849,are naturalization records public information,29.240169710200796,"{'k': 50, 'ratio': 0.1}",a_ratio
258062,how long does it take to remove wisdom tooth,4.202176159724095,"{'k': 50, 'ratio': 0.1}",a_ratio
264014,how long is life cycle of flea,1.2478674262711553,"{'k': 50, 'ratio': 0.1}",a_ratio
324585,how much money do motivational speakers make,28.919155764005684,"{'k': 50, 'ratio': 0.1}",a_ratio
330975,how much would it cost to install my own wind turbine,1.1174924789262963,"{'k': 50, 'ratio': 0.1}",a_ratio
332593,how often to button quail lay eggs,1.421173252100024,"{'k': 50, 'ratio': 0.1}",a_ratio
336901,how old is vanessa redgrave,13.674667594432227,"{'k': 50, 'ratio': 0.1}",a_ratio
359349,how to find the midsegment of a trapezoid,1.4306695398221982,"{'k': 50, 'ratio': 0.1}",a_ratio
390360,ia suffix meaning,20.16183585354787,"{'k': 50, 'ratio': 0.1}",a_ratio
405163,is caffeine an narcotic,52.896496651749814,"{'k': 50, 'ratio': 0.1}",a_ratio
405717,is cdg airport in main paris,1.1232683262844034,"{'k': 50, 'ratio': 0.1}",a_ratio
42255,average salary for dental hygienist in nebraska,689.5110283199463,"{'k': 50, 'ratio': 0.1}",a_ratio
443396,lps laws definition,14.440937565088777,"{'k': 50, 'ratio': 0.1}",a_ratio
451602,medicare s definition of mechanical ventilation,3.6682365799095655,"{'k': 50, 'ratio': 0.1}",a_ratio
47210,average wedding dress alteration cost,1.3218251457061554,"{'k': 50, 'ratio': 0.1}",a_ratio
47923,axon terminals or synaptic knob definition,1.2231959990491323,"{'k': 50, 'ratio': 0.1}",a_ratio
489204,right pelvic pain causes,1.98995723695894,"{'k': 50, 'ratio': 0.1}",a_ratio
490595,rsa definition key,1.6489671459176924,"{'k': 50, 'ratio': 0.1}",a_ratio
527433,types of dysarthria from cerebral palsy,3.4246035656602793,"{'k': 50, 'ratio': 0.1}",a_ratio
555530,what are best foods to lower cholesterol,2.6664748928931274,"{'k': 50, 'ratio': 0.1}",a_ratio
573724,what are the social determinants of health,1.0552550859653411,"{'k': 50, 'ratio': 0.1}",a_ratio
583468,what carvedilol used for,1.0638015773047744,"{'k': 50, 'ratio': 0.1}",a_ratio
640502,what does it mean if your tsh is low,1.153461337762223,"{'k': 50, 'ratio': 0.1}",a_ratio
67316,can fever cause miscarriage early pregnancy,275.38918028359484,"{'k': 50, 'ratio': 0.1}",a_ratio
673670,what is a alm,2.968473541128353,"{'k': 50, 'ratio': 0.1}",a_ratio
701453,what is a statutory deed,2.7281490617861546,"{'k': 50, 'ratio': 0.1}",a_ratio
